age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
53,6,2,3,0,-0.3848732073375716,0,0,0,-1.4080965487613,3,2.156025835009111,-0.8856866463353108,0.0,0.0,0,0
40,5,1,0,0,0.05781056850521578,1,0,0,-1.4080965487613,3,-0.5267810149977046,-0.8856866463353108,0.0,0.0,0,0
37,7,2,1,0,-0.7291828107708506,1,0,0,-1.4080965487613,3,0.11129196554445694,-0.8856866463353108,0.0,0.0,0,0
40,7,1,1,0,-0.3800744672200346,0,0,1,-1.4080965487613,3,-0.09173125553713989,-0.13972611064458876,0.0,0.0,0,0
30,0,2,2,0,-0.3656782468674236,0,0,0,-1.4080965487613,3,0.16204777081485616,-0.13972611064458876,0.0,0.0,0,1
33,7,1,1,0,-0.7315821808296191,0,0,0,-1.4080965487613,3,0.4303284558155377,-0.8856866463353108,0.0,0.0,0,0
48,4,0,3,0,-0.3200902157508222,0,0,0,-1.4080965487613,3,-0.09898208486148263,-0.8856866463353108,0.0,0.0,0,0
34,7,2,1,0,1.5730127606175204,1,0,0,-1.4080965487613,3,-1.0415898970260393,-0.8856866463353108,0.0,0.0,0,0
36,1,1,1,0,0.534085525170762,1,0,0,-1.4080965487613,3,-1.0343390677016966,-0.8856866463353108,0.0,0.0,0,0
29,4,1,2,0,1.3234782745055969,1,0,0,-1.4080965487613,3,0.16204777081485616,-0.13972611064458876,0.0,0.0,0,0
32,10,1,2,0,-0.7315821808296191,0,0,0,-1.4080965487613,3,-0.7153025774306159,-0.8856866463353108,0.0,0.0,0,0
39,9,1,3,0,0.38532458152711535,1,0,0,-1.4080965487613,3,-1.0198374090530111,-0.8856866463353108,0.0,0.0,0,0
32,9,2,2,0,0.7632253657831534,1,0,0,-1.4080965487613,3,-0.09173125553713989,-0.13972611064458876,0.0,0.0,0,1
48,4,1,1,0,-0.2061201379593187,0,0,0,-1.4080965487613,3,-1.1793556541885515,2.098155496427577,0.0,0.0,0,0
52,9,0,1,0,0.03981529306445206,1,0,0,-1.4080965487613,3,0.47383343176159415,-0.8856866463353108,0.0,0.0,0,0
37,4,1,2,0,-0.7315821808296191,1,0,0,-1.4080965487613,3,-0.04097545026674068,-0.8856866463353108,0.0,0.0,0,0
34,4,1,2,0,-0.644005173684569,0,0,0,-1.4080965487613,3,1.6049628063590622,-0.13972611064458876,0.0,0.0,0,1
43,10,1,1,0,-0.06815635958013021,0,0,1,-1.4080965487613,3,-0.5775368202681037,-0.8856866463353108,0.0,0.0,0,0
52,4,1,2,0,0.14658726067965008,0,0,1,-1.4080965487613,3,-1.135850678242495,-0.8856866463353108,0.0,0.0,0,0
47,2,0,2,0,-0.5180382455992231,0,0,0,-1.4080965487613,3,0.6261008475727918,-0.8856866463353108,0.0,0.0,0,0
30,7,2,2,0,-0.7303824958002348,0,0,0,-1.4080965487613,3,-1.0053357504043257,-0.13972611064458876,0.0,0.0,0,0
39,0,0,1,0,-0.11734344578488436,0,0,0,-1.4080965487613,3,0.5100875783833079,-0.8856866463353108,0.0,0.0,0,0
32,4,2,2,0,0.9851670962192391,0,0,0,-1.4080965487613,3,-0.04097545026674068,-0.13972611064458876,0.0,0.0,0,0
30,10,2,1,0,0.5376845802589147,0,0,0,-1.4080965487613,3,2.250286616225566,-0.8856866463353108,0.0,0.0,0,0
36,7,1,1,0,-0.285299349898679,0,0,0,-1.4080965487613,3,-0.8023125293227288,-0.8856866463353108,0.0,0.0,0,0
37,4,2,1,0,0.05421151341706303,0,1,0,-1.4080965487613,3,0.38682347986948123,2.844116032118299,0.0,0.0,0,0
31,9,1,1,0,-0.5888196623328936,1,0,0,-1.4080965487613,3,1.271424657439296,-0.8856866463353108,0.0,0.0,0,0
51,4,1,2,0,-0.2864990349280633,0,0,1,-1.4080965487613,3,-1.1068473609451241,-0.8856866463353108,0.0,0.0,0,0
31,6,1,2,0,-0.5300350958930655,0,0,0,-1.4080965487613,3,-0.08448042621279715,-0.13972611064458876,0.0,0.0,0,1
30,1,2,0,0,-0.7435790311234616,0,1,0,-1.4080965487613,3,0.8073715806813604,-0.8856866463353108,0.0,0.0,0,0
36,8,2,3,0,-0.19292360263609196,0,0,0,-1.4080965487613,3,-0.28025281797005125,-0.13972611064458876,0.0,0.0,0,0
28,7,2,1,0,-0.7315821808296191,0,0,0,-1.4080965487613,3,1.6194644650077479,-0.8856866463353108,0.0,0.0,0,0
29,4,1,2,0,0.9971639465130816,1,0,0,-1.4080965487613,3,-0.9038241398635273,-0.13972611064458876,0.0,0.0,0,1
39,9,2,1,0,0.39012332164465235,0,0,0,-1.4080965487613,3,-0.9183257985122127,-0.13972611064458876,0.0,0.0,0,0
48,1,1,1,0,-0.3476829714266599,1,1,0,-1.4080965487613,3,-0.628292625538503,-0.8856866463353108,0.0,0.0,0,0
43,6,0,1,0,0.6924439490494827,1,0,0,-1.4080965487613,3,-0.9038241398635273,-0.13972611064458876,0.0,0.0,0,0
47,4,1,2,0,-0.40286848277833526,0,1,0,-1.4080965487613,3,0.7856190927083322,-0.13972611064458876,0.0,0.0,0,0
31,2,2,2,0,1.6162014216753533,0,0,0,-1.4080965487613,3,-0.6717976014845595,0.6062344250461332,0.0,0.0,0,0
39,4,1,2,0,-0.004573053022765095,0,0,0,-1.4080965487613,3,-0.91107496918787,-0.8856866463353108,0.0,0.0,0,0
32,7,2,1,0,0.16338285109102957,0,0,0,-1.4080965487613,3,0.7276124581135902,-0.8856866463353108,0.0,0.0,0,0
51,9,1,1,0,-0.08855100507966242,1,1,0,-1.4080965487613,3,-1.0995965316207814,-0.8856866463353108,0.0,0.0,0,0
48,6,1,2,0,0.7356326101073156,1,0,0,-1.4080965487613,3,-0.08448042621279715,-0.8856866463353108,0.0,0.0,0,0
30,1,2,1,0,-0.7255837556826978,1,0,0,-1.4080965487613,3,-0.06272793823976891,-0.8856866463353108,0.0,0.0,0,0
35,7,2,0,0,0.1549850558853398,1,0,0,-1.4080965487613,3,2.9028612554164135,-0.8856866463353108,0.0,0.0,0,0
30,4,2,1,0,-0.7315821808296191,0,0,0,-1.4080965487613,3,1.4526953905478646,-0.8856866463353108,0.0,0.0,0,0
29,9,0,1,0,-0.33808549119158593,1,1,0,-1.4080965487613,3,-1.3026197527023782,-0.8856866463353108,0.0,0.0,0,0
43,4,1,2,0,-0.9643210765301631,0,0,0,-1.4080965487613,3,-1.0705932143234105,-0.8856866463353108,0.0,0.0,0,0
38,4,1,2,0,-0.7315821808296191,1,0,0,-1.4080965487613,3,-0.48327603905164807,-0.8856866463353108,0.0,0.0,0,0
31,9,2,2,0,-0.18692517748917073,0,0,0,-1.4080965487613,3,-0.9545799451339264,0.6062344250461332,0.0,0.0,0,0
52,1,1,1,0,2.0732814178707515,1,0,0,-1.4080965487613,3,0.19830191743656989,-0.8856866463353108,0.0,0.0,0,0
39,1,1,0,0,-0.6919925748599389,1,0,0,-1.4080965487613,3,0.04603450162537225,-0.8856866463353108,0.0,0.0,0,0
37,10,1,2,0,-0.018969273375376065,1,0,0,-1.4080965487613,3,-1.0343390677016966,-0.8856866463353108,0.0,0.0,0,0
27,1,1,1,0,-0.639206433567032,1,0,0,-1.4080965487613,3,0.3505693332477675,-0.8856866463353108,0.0,0.0,0,0
52,4,0,2,0,-0.7315821808296191,0,0,0,-1.4080965487613,3,-0.9473291158095837,-0.8856866463353108,0.0,0.0,0,0
34,3,1,0,0,-0.7315821808296191,1,0,0,-1.4080965487613,3,-0.9255766278365555,-0.8856866463353108,0.0,0.0,0,0
39,0,0,1,0,-0.6799957245660965,1,0,0,-1.4080965487613,3,-0.7008009187819304,-0.8856866463353108,0.0,0.0,0,0
46,1,1,1,0,-0.5132395054816861,0,0,0,-1.4080965487613,3,-1.0778440436477532,-0.8856866463353108,0.0,0.0,0,0
26,8,2,1,0,-0.3308873810152804,0,0,1,-1.4080965487613,3,-1.1503523368911805,-0.8856866463353108,0.0,0.0,0,0
39,9,2,1,0,-0.9331292657661727,0,0,0,-1.4080965487613,3,-1.4331346805405476,2.098155496427577,0.0,0.0,0,0
59,6,1,2,0,-0.5096404503935333,0,0,0,-1.4080965487613,3,0.5680942129780499,-0.8856866463353108,0.0,0.0,0,0
36,9,1,2,0,-0.6140130479499628,0,0,0,-1.4080965487613,3,-0.42526940445690614,-0.8856866463353108,0.0,0.0,0,0
34,7,2,2,0,-0.672797614389791,1,0,0,-1.4080965487613,3,0.32881684527473926,-0.8856866463353108,0.0,0.0,0,0
34,1,2,1,0,0.2077711971782467,1,0,0,-1.4080965487613,3,-0.45427272175427713,-0.8856866463353108,0.0,0.0,0,0
42,10,1,0,0,-0.6416058036258006,1,0,0,-1.4080965487613,3,-0.6137909668898175,-0.8856866463353108,0.0,0.0,0,0
56,4,0,2,0,1.8945283484924986,0,0,0,-1.4080965487613,3,-0.1787412074292528,-0.8856866463353108,0.0,0.0,0,0
38,1,1,1,0,0.24496143308915838,1,0,0,-1.4080965487613,3,0.7348632874379329,-0.8856866463353108,0.0,0.0,0,0
52,1,0,0,0,-0.0981484853147364,0,0,0,-1.4080965487613,3,0.7421141167622757,-0.8856866463353108,0.0,0.0,0,0
59,10,1,1,0,0.14298820559149736,0,0,0,-1.4080965487613,3,-0.7660583827010151,-0.8856866463353108,0.0,0.0,0,0
45,4,0,0,0,-0.40286848277833526,0,1,0,-1.4080965487613,3,-0.7515567240523296,-0.8856866463353108,0.0,0.0,0,0
33,9,1,1,0,-0.04176328893367677,0,1,0,-1.4080965487613,3,0.35782016257211025,-0.13972611064458876,0.0,0.0,0,0
32,4,1,2,0,-0.3452836013678914,0,0,0,-1.4080965487613,3,-0.7515567240523296,-0.8856866463353108,0.0,0.0,0,0
33,7,1,2,0,-0.015370218287223323,0,0,0,-1.4080965487613,3,-0.5122793563490191,-0.8856866463353108,0.0,0.0,0,0
47,4,2,2,0,-1.007509737587996,0,0,0,-1.4080965487613,3,0.6406025062214773,-0.8856866463353108,0.0,0.0,0,0
46,10,2,2,0,0.1141957648862754,0,0,0,-1.4080965487613,3,1.4019395852774654,-0.8856866463353108,0.0,0.0,0,0
32,9,1,1,0,0.18857623670809875,1,1,0,-1.4080965487613,3,-1.1793556541885515,-0.8856866463353108,0.0,0.0,0,0
27,6,2,2,0,-0.19052423257732345,0,0,0,-1.4080965487613,3,-0.6717976014845595,1.3521949607368553,0.0,0.0,0,0
56,10,1,0,0,-0.5852206072447409,0,0,0,-1.4080965487613,3,-0.9618307744582693,-0.13972611064458876,0.0,0.0,0,0
42,4,1,2,1,-0.7315821808296191,1,0,0,-1.4080965487613,3,1.1119064123037556,-0.13972611064458876,0.0,0.0,0,0
30,1,1,1,0,-0.294896830133753,1,1,0,-1.4080965487613,3,0.9161340205465016,-0.8856866463353108,0.0,0.0,0,0
28,4,2,2,0,0.03261718288814658,1,0,0,-1.4080965487613,3,0.8653782152761024,-0.8856866463353108,0.0,0.0,0,0
60,1,1,1,0,-0.23491257866454063,0,0,0,-1.4080965487613,3,-0.4180185751325634,-0.8856866463353108,0.0,0.0,0,0
33,4,2,1,0,1.0355538674533775,0,0,1,-1.4080965487613,3,-1.1721048248642087,-0.8856866463353108,0.0,0.0,0,0
33,9,0,1,0,-0.7279831257414664,0,0,0,-1.4080965487613,3,0.12579362419314244,-0.8856866463353108,0.0,0.0,0,0
37,4,1,1,0,2.1980486609267134,0,0,0,-1.4080965487613,3,-0.7805600413497006,-0.8856866463353108,0.0,0.0,0,0
38,9,1,1,0,0.9983636315424659,1,0,0,-1.4080965487613,3,0.9378865085195298,-0.8856866463353108,0.0,0.0,0,0
31,9,2,2,0,0.06620836371090551,1,0,0,-1.4080965487613,3,-0.3527611112134787,-0.8856866463353108,0.0,0.0,0,0
38,0,2,1,0,-0.9871150920884638,1,1,0,-1.4080965487613,3,2.2792899335229375,-0.8856866463353108,0.0,0.0,0,0
51,10,2,2,0,1.1807157560088715,0,0,1,-1.4080965487613,3,-0.05547710891542617,-0.8856866463353108,0.0,0.0,0,0
37,10,1,0,0,-0.4484565138949367,1,0,0,-1.4080965487613,3,-0.7515567240523296,-0.8856866463353108,0.0,0.0,0,0
39,0,2,1,0,-0.4640524192769319,0,0,0,-1.4080965487613,3,0.5245892370319933,-0.8856866463353108,0.0,0.0,0,0
32,2,1,2,0,1.0631466231292153,0,0,0,-1.4080965487613,3,0.45208094378856595,-0.8856866463353108,0.0,0.0,0,0
28,0,1,1,0,-0.30209494031005846,0,0,0,-1.4080965487613,3,0.11129196554445694,-0.8856866463353108,0.0,0.0,0,0
22,0,2,2,0,0.34453529052805093,1,0,0,-1.4080965487613,3,-0.5195301856733618,1.3521949607368553,0.0,0.0,0,1
60,10,0,1,0,-0.2697034445166838,1,0,0,-1.4080965487613,3,-0.9038241398635273,-0.8856866463353108,0.0,0.0,0,0
24,0,2,1,0,-0.6128133629205786,0,0,0,-1.4080965487613,3,-1.0778440436477532,0.6062344250461332,0.0,0.0,0,0
37,7,2,1,0,0.5220886748769196,0,0,0,-1.4080965487613,3,0.6986091408162193,-0.8856866463353108,0.0,0.0,0,0
34,0,1,1,0,1.2490978026837736,0,0,0,-1.4080965487613,3,0.2998135279773683,-0.8856866463353108,0.0,0.0,0,0
35,1,2,1,0,-0.3224895858095907,0,1,0,-1.4080965487613,3,1.0393981190603283,-0.13972611064458876,0.0,0.0,0,0
41,10,1,2,0,-0.6979910000068602,1,0,0,-1.4080965487613,3,1.1119064123037556,-0.13972611064458876,0.0,0.0,0,0
46,4,2,2,0,1.7205740192317829,0,0,1,-1.4080965487613,3,-1.3026197527023782,-0.8856866463353108,0.0,0.0,0,0
29,10,1,0,0,0.035016552946915074,0,1,0,-1.4080965487613,3,1.1119064123037556,-0.13972611064458876,0.0,0.0,0,0
69,5,1,0,0,-0.3428842313091229,0,0,0,-1.4080965487613,3,-0.4977776977003336,1.3521949607368553,0.0,0.0,0,1
29,7,2,1,0,2.33841180936467,0,0,0,-1.4080965487613,3,0.06778698959840049,-0.13972611064458876,0.0,0.0,0,0
60,5,0,0,0,2.2868253531011478,0,0,1,-1.4080965487613,3,-0.34551028188913596,-0.8856866463353108,0.0,0.0,0,0
49,4,1,2,0,-0.7075884802419341,1,0,0,-1.4080965487613,3,-0.6355434548628457,-0.8856866463353108,0.0,0.0,0,0
40,6,1,2,0,1.0655459931879836,0,0,0,-1.4080965487613,3,-1.0343390677016966,-0.8856866463353108,0.0,0.0,0,0
30,6,1,2,0,2.466778107508785,0,0,0,-1.4080965487613,3,1.9022468086571145,-0.8856866463353108,0.0,0.0,0,1
36,0,2,1,0,-0.7315821808296191,0,0,0,-1.4080965487613,3,-0.49052686837599085,-0.13972611064458876,0.0,0.0,0,0
39,1,2,1,0,-0.27210281457545227,1,1,0,-1.4080965487613,3,0.6333516768971346,-0.13972611064458876,0.0,0.0,0,0
51,3,1,0,0,0.009823167329845875,1,1,0,-1.4080965487613,3,-0.9835832624312975,-0.8856866463353108,0.0,0.0,0,0
38,6,2,2,0,0.4357113527612537,0,0,0,-1.4080965487613,3,-0.48327603905164807,-0.8856866463353108,0.0,0.0,0,0
31,2,2,3,0,-0.37047698698496057,1,0,0,-1.4080965487613,3,1.2061671935202114,-0.8856866463353108,0.0,0.0,0,0
27,9,2,1,0,0.3613308809394304,0,0,0,-1.4080965487613,3,1.9312501259544856,-0.13972611064458876,0.0,0.0,0,0
39,10,1,0,0,-0.023768013492913055,1,0,0,-1.4080965487613,3,-0.10623291418582538,-0.13972611064458876,0.0,0.0,0,0
37,10,2,2,0,0.5064927694949244,0,0,1,-1.4080965487613,3,-1.0270882383773539,-0.8856866463353108,0.0,0.0,0,0
34,2,1,3,0,-0.6140130479499628,0,1,0,-1.4080965487613,3,0.4593317731129087,-0.8856866463353108,0.0,0.0,0,0
29,4,2,2,0,0.10459828465120143,0,0,0,-1.4080965487613,3,0.009780355003658531,-0.8856866463353108,0.0,0.0,0,1
31,4,1,2,0,2.791892750471916,1,0,0,-1.4080965487613,3,-0.22949701269965203,-0.8856866463353108,0.0,0.0,0,0
29,10,1,2,0,-0.667998874272254,0,0,0,-1.4080965487613,3,-0.5557843322950755,-0.8856866463353108,0.0,0.0,0,0
43,9,1,1,0,1.2478981176543893,0,0,0,-1.4080965487613,3,-0.36726276986216416,-0.8856866463353108,0.0,0.0,0,0
46,2,1,2,0,0.41291733720295304,1,1,0,-1.4080965487613,3,2.373550714739393,-0.13972611064458876,0.0,0.0,0,0
28,7,0,1,0,-0.7207850155651608,1,0,0,-1.4080965487613,3,0.7348632874379329,-0.8856866463353108,0.0,0.0,0,0
30,9,2,1,0,0.306145369587755,0,0,0,-1.4080965487613,3,-0.6572959428358739,-0.8856866463353108,0.0,0.0,0,0
33,2,2,2,0,-0.5660256467745929,0,0,0,-1.4080965487613,3,-0.46152355107861986,-0.13972611064458876,0.0,0.0,0,0
27,0,2,1,0,-0.37407604207311335,0,0,0,-1.4080965487613,3,0.017031184328001273,0.6062344250461332,0.0,0.0,0,0
39,7,0,1,0,-0.4568543091006264,1,0,0,-1.4080965487613,3,0.24180689338262634,-0.8856866463353108,0.0,0.0,0,0
48,4,2,1,0,-0.7231843856239294,0,0,0,-1.4080965487613,3,-0.09898208486148263,-0.8856866463353108,0.0,0.0,0,0
40,0,1,1,0,0.6384581227271916,1,0,0,-1.4080965487613,3,-0.570285990943761,-0.8856866463353108,0.0,0.0,0,0
38,10,1,2,0,-0.4904454899233853,0,0,0,-1.4080965487613,3,0.031532842976686765,-0.8856866463353108,0.0,0.0,0,0
32,4,1,2,0,2.6911192080036392,1,1,0,-1.4080965487613,3,1.554207001088663,-0.8856866463353108,0.0,0.0,0,0
39,10,1,1,0,0.8388055226343609,1,0,0,-1.4080965487613,3,2.772346327578244,-0.13972611064458876,0.0,0.0,0,0
33,9,1,1,0,0.334937810292977,1,0,0,-1.4080965487613,3,-0.47602520972730533,-0.8856866463353108,0.0,0.0,0,0
31,9,2,2,0,0.8520020579575877,0,0,0,-1.4080965487613,3,1.2496721694662678,-0.8856866463353108,0.0,0.0,0,0
29,7,2,1,0,0.3325384402342085,0,0,0,-1.4080965487613,3,1.0031439724386144,-0.8856866463353108,0.0,0.0,0,0
32,7,1,1,0,-1.1442738309378002,0,1,0,-1.4080965487613,3,-1.164853995539866,-0.8856866463353108,0.0,0.0,0,0
32,2,2,0,1,-1.7501147707768452,1,1,0,-1.4080965487613,3,-0.004721303645026958,-0.8856866463353108,0.0,0.0,0,0
37,9,1,1,1,-0.9031371400315665,1,0,0,-1.4080965487613,3,-0.795061699998386,-0.8856866463353108,0.0,0.0,0,0
34,0,0,1,0,-0.09454943022658366,0,0,0,-1.4080965487613,3,0.5390908956806789,-0.8856866463353108,0.0,0.0,0,0
35,6,2,2,0,-0.7675727317111465,0,0,0,-1.4080965487613,3,0.09679030689577146,-0.13972611064458876,0.0,0.0,0,0
43,7,1,1,0,-0.7315821808296191,0,0,0,-1.4080965487613,3,0.22005440540959811,-0.13972611064458876,0.0,0.0,0,0
52,6,1,0,0,-0.3548810816029654,1,0,0,-1.4080965487613,3,-0.5340318443220473,-0.13972611064458876,0.0,0.0,0,0
37,7,2,1,0,0.6708496185205662,0,0,0,-1.4080965487613,3,0.7711174340596467,1.3521949607368553,0.0,0.0,0,0
35,1,0,0,0,-0.7063887952125499,1,0,0,-1.4080965487613,3,-0.28025281797005125,-0.13972611064458876,0.0,0.0,0,0
41,0,1,1,0,-0.07655415478581995,1,0,0,-1.4080965487613,3,1.5469561717643203,-0.13972611064458876,0.0,0.0,0,0
31,9,2,1,0,0.014621907447382865,0,0,0,-1.4080965487613,3,-1.3751280459458057,2.098155496427577,0.0,0.0,0,0
28,0,2,2,0,-0.2840996648692948,1,0,0,-1.4080965487613,3,-0.570285990943761,-0.8856866463353108,0.0,0.0,0,0
58,3,1,0,0,-0.02616738355168155,0,1,0,-1.4080965487613,3,-0.24399867134833753,-0.13972611064458876,0.0,0.0,0,0
53,1,1,0,0,1.8297453569057494,0,0,0,-1.4080965487613,3,-0.3817644285108497,-0.13972611064458876,0.0,0.0,0,0
53,9,1,2,0,0.2953482043232968,1,0,0,-1.4080965487613,3,-0.7443058947279869,-0.13972611064458876,0.0,0.0,0,0
59,5,0,1,0,-0.15693305175456454,0,0,0,-1.4080965487613,3,-1.2156098008102652,2.098155496427577,0.0,0.0,0,0
28,4,2,2,0,0.13818946547396035,0,0,0,-1.4080965487613,3,-0.49052686837599085,-0.13972611064458876,0.0,0.0,0,0
42,1,1,0,0,-0.18692517748917073,1,0,0,-1.4080965487613,3,-1.3171214113510636,0.6062344250461332,0.0,0.0,0,0
53,4,1,0,0,0.4621044234077072,0,0,0,-1.4080965487613,3,-0.033724620942397934,0.6062344250461332,0.0,0.0,0,0
44,9,1,1,0,-0.7315821808296191,0,1,0,-1.4080965487613,3,1.0611506070333565,-0.13972611064458876,0.0,0.0,0,0
36,1,1,0,0,-0.3152914756332852,0,0,0,-1.4080965487613,3,-0.2730019886457085,-0.13972611064458876,0.0,0.0,0,0
32,1,2,1,0,-0.4904454899233853,1,0,0,-1.4080965487613,3,-0.969081603782612,0.6062344250461332,0.0,0.0,0,0
28,1,2,1,0,-0.5864202922741252,0,0,0,-1.4080965487613,3,2.4460590079828206,-0.13972611064458876,0.0,0.0,0,0
33,8,2,1,0,0.11539544991565966,1,0,0,-1.4080965487613,3,0.6261008475727918,-0.13972611064458876,0.0,0.0,0,0
51,1,1,1,0,-0.2972962001925215,1,1,0,-1.4080965487613,3,0.8218732393300459,0.6062344250461332,0.0,0.0,0,0
30,4,1,2,0,-0.2912977750456002,0,0,0,-1.4080965487613,3,-0.25124950067268026,-0.13972611064458876,0.0,0.0,0,0
39,1,1,1,0,2.921458733645415,0,0,0,-1.4080965487613,3,0.4013251385181667,-0.13972611064458876,0.0,0.0,0,0
37,10,2,1,0,0.09260143435735896,0,0,1,-1.4080965487613,3,0.48108426108593694,0.6062344250461332,0.0,0.0,0,0
54,1,1,1,0,0.0938011193867432,1,0,0,-1.4080965487613,3,1.2641738281149533,-0.13972611064458876,0.0,0.0,0,0
27,9,2,1,0,1.1891135512145612,0,0,0,-1.4080965487613,3,1.3439329506827236,-0.13972611064458876,0.0,0.0,0,0
48,10,1,1,0,1.3366748098288237,0,0,1,-1.4080965487613,3,-0.7443058947279869,-0.13972611064458876,0.0,0.0,0,0
57,9,0,1,0,-0.3896719474551085,0,0,0,-1.4080965487613,3,1.0393981190603283,-0.13972611064458876,0.0,0.0,0,0
38,7,1,2,0,-0.08975069010904667,1,0,0,-1.4080965487613,3,1.191665534871526,-0.13972611064458876,0.0,0.0,0,0
43,0,2,1,0,-0.4316609234835572,1,0,0,-1.4080965487613,3,1.3439329506827236,-0.13972611064458876,0.0,0.0,0,0
36,1,1,3,0,0.4956956042304661,1,0,0,-1.4080965487613,3,-0.14973789013188185,-0.13972611064458876,0.0,0.0,0,0
49,6,0,2,0,-0.7315821808296191,0,0,0,-1.4080965487613,3,0.5390908956806789,0.6062344250461332,0.0,0.0,0,0
42,1,0,1,0,1.0079611117775398,0,0,0,-1.4080965487613,3,1.3729362679800945,-0.13972611064458876,0.0,0.0,0,0
28,2,2,2,0,-0.6176121030381155,0,0,0,-1.4080965487613,3,0.365070991896453,-0.13972611064458876,0.0,0.0,0,0
40,2,2,1,0,0.3997208018797263,1,0,0,-1.4080965487613,3,-0.18599203675359557,0.6062344250461332,0.0,0.0,0,0
30,0,1,1,1,-0.7039894251537814,0,1,0,-1.4080965487613,3,-0.4035169164838779,-0.13972611064458876,0.0,0.0,0,0
32,7,1,0,0,-0.47005084442385314,1,0,0,-1.4080965487613,3,-0.20049369540228104,0.6062344250461332,0.0,0.0,0,0
43,7,1,1,0,-0.30689368042759546,1,0,1,-1.4080965487613,3,-1.1285998489181523,-0.13972611064458876,0.0,0.0,0,0
30,4,2,2,0,-0.663200134154717,1,0,0,-1.4080965487613,3,-0.3745135991865069,-0.13972611064458876,0.0,0.0,0,0
46,1,1,0,0,-0.03576486378675553,1,0,1,-1.4080965487613,3,-1.2663656060806645,-0.13972611064458876,0.0,0.0,0,0
34,4,1,2,1,-0.7675727317111465,1,0,0,-1.4080965487613,3,1.7717318808189455,-0.13972611064458876,0.0,0.0,0,0
36,2,1,1,0,-0.6895932048011705,0,0,0,-1.4080965487613,3,2.2647882748742516,1.3521949607368553,0.0,0.0,0,0
38,0,1,1,0,-0.012970848228454828,1,0,0,-1.4080965487613,3,0.9161340205465016,-0.13972611064458876,0.0,0.0,0,0
27,8,2,3,0,-0.17012958707779124,0,0,0,-1.4080965487613,3,0.47383343176159415,-0.13972611064458876,0.0,0.0,0,0
36,0,1,1,0,-0.3560807666323496,1,0,1,-1.4080965487613,3,1.438193731899179,-0.13972611064458876,0.0,0.0,0,0
34,1,1,0,0,-0.39926942769018253,0,0,0,-1.4080965487613,3,-0.9908340917556402,-0.13972611064458876,0.0,0.0,0,0
55,3,1,0,0,-0.7195853305357767,0,0,0,-1.4080965487613,3,-0.2222461833753093,0.6062344250461332,0.0,0.0,0,0
37,1,1,1,0,-0.4412584037186312,1,0,0,-1.4080965487613,3,-0.47602520972730533,-0.13972611064458876,0.0,0.0,0,0
28,9,2,1,0,1.1063352841870482,0,0,0,-1.4080965487613,3,0.5390908956806789,2.098155496427577,0.0,0.0,0,0
31,4,2,2,0,-0.7279831257414664,0,0,0,-1.4080965487613,3,1.4599462198722073,-0.13972611064458876,0.0,0.0,0,0
32,4,2,2,0,-0.5828212371859725,0,0,0,-1.4080965487613,3,-0.853068334593128,-0.13972611064458876,0.0,0.0,0,0
26,8,2,1,0,1.0799422135405947,0,0,1,-1.4080965487613,3,-1.0633423849990675,0.6062344250461332,0.0,0.0,0,0
38,9,2,1,0,-0.04656202905121376,0,0,0,-1.4080965487613,3,0.5100875783833079,0.6062344250461332,0.0,0.0,0,0
46,0,1,0,0,-0.6164124180087314,0,0,1,-1.4080965487613,3,-0.3890152578351924,-0.13972611064458876,0.0,0.0,0,0
36,2,1,2,0,2.5075673985078497,0,0,0,-1.4080965487613,3,-0.7660583827010151,0.6062344250461332,0.0,0.0,0,0
37,9,0,1,0,-0.760374621534841,1,0,0,-1.4080965487613,3,-1.2446131181076363,-0.13972611064458876,0.0,0.0,0,0
38,9,1,2,0,0.5184896197887668,1,0,0,-1.4080965487613,3,1.554207001088663,-0.13972611064458876,0.0,0.0,0,0
52,0,1,1,0,0.3973214318209578,0,0,0,-1.4080965487613,3,-0.8385666759444426,-0.13972611064458876,0.0,0.0,0,0
33,1,1,1,0,-0.3536813965735811,0,0,0,-1.4080965487613,3,-0.42526940445690614,0.6062344250461332,0.0,0.0,0,1
53,6,1,2,0,0.09260143435735896,0,0,0,-1.4080965487613,3,0.8291240686543886,2.098155496427577,0.0,0.0,0,0
46,10,1,1,0,-0.018969273375376065,0,0,0,-1.4080965487613,3,-0.05547710891542617,-0.13972611064458876,0.0,0.0,0,0
36,0,1,1,0,-0.5996168275973519,1,0,1,-1.4080965487613,3,-0.1424870608075391,-0.8856866463353108,0.0,0.0,0,0
37,9,1,1,0,-0.39926942769018253,1,0,0,-1.4080965487613,3,0.2853118693286828,-0.13972611064458876,0.0,0.0,0,0
28,4,1,2,0,0.7632253657831534,0,0,0,-1.4080965487613,3,0.2490577227069691,-0.13972611064458876,0.0,0.0,0,0
51,0,0,2,0,-0.5180382455992231,1,0,0,-1.4080965487613,3,-0.14973789013188185,-0.13972611064458876,0.0,0.0,0,0
32,10,1,1,0,2.147661889692575,1,1,0,-1.2884179500215982,3,1.7789827101432882,0.6062344250461332,0.0,0.0,0,0
45,1,1,0,0,-0.04536234402182951,0,0,1,-1.2884179500215982,3,-1.3896297045944912,2.844116032118299,0.0,0.0,0,0
